company,tier,primary_source,valuation_b_latest,valuation_usd,funding_original_usd,funding_audited_usd,funding_audit_flag,industry_raw,industry_group,country,continent,city,founded_year,date_joined_unicorn,unicorn_year,era,years_to_unicorn,years_to_unicorn_flag,outcome,investors,investor_count,accelerator,in_yc,in_techstars,in_500global,valuation_asof,exit_date,exit_reason,exit_valuation_b,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,status_asof,batch,batch_year,team_size,funding_stage,date_joined_parsed,is_unicorn_history,_ingested_at,_source_file,select_investor_count,_flag_long_path,_flag_missing_valuation,_flag_invalid_continent,ln_valuation,ln_funding
Airbyte,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,181000000000.0,181000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2020.0,12/17/2021,2021.0,2021,1.0,,operating,"Accel, Benchmark, SV Angel",3.0,,True,False,False,2026-07,,,,181000000000.0,,,,,,,,,2021-12-17,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.0140075892301
StoreDot,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,190000000000.0,190000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,Israel,Asia,Herzliya,2012.0,1/4/2022,2022.0,Post-2021,10.0,,operating,"Samsung Ventures, SingulariTeam, BP Ventures",3.0,,False,False,False,2026-07,,,,190000000000.0,,,,,,,,,2022-01-04,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.06253463012476
Spendesk,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,314000000000.0,314000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,France,Europe,Paris,2015.0,1/18/2022,2022.0,Post-2021,7.0,,operating,"Index Ventures, Eight Roads Ventures, General Atlantic",3.0,,False,False,False,2026-07,,,,314000000000.0,,,,,,,,,2022-01-18,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.56490354387253
Veriff,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,177000000000.0,177000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Estonia,Europe,Tallinn,2015.0,1/26/2022,2022.0,Post-2021,7.0,,operating,"Accel, Institutional Venture Partners, Tiger Global Management",3.0,,True,False,False,2026-07,,,,177000000000.0,,,,,,,,,2022-01-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,18.991660290538103
ElasticRun,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,435000000000.0,435000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,India,Asia,Pune,2016.0,2/7/2022,2022.0,Post-2021,6.0,,operating,"Kalaari Capital, Norwest Venture Partners, Prosus Ventures",3.0,,False,False,False,2026-07,,,,435000000000.0,,,,,,,,,2022-02-07,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.89085658905296
Fabric,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,294000000000.0,294000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Bellevue,2017.0,2/24/2022,2022.0,Post-2021,5.0,,operating,"Redpoint Ventures, Norwest Venture Partners, Sierra Ventures",3.0,,True,False,False,2026-07,,,,294000000000.0,,,,,,,,,2022-02-24,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.499090325302955
Boba,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,45000000000.0,45000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2018.0,4/5/2022,2022.0,Post-2021,4.0,,operating,"DeFi Technologies, Hypersphere Ventures, M13",3.0,,False,False,False,2026-07,,,,45000000000.0,,,,,,,,,2022-04-05,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,17.622173047734595
Culture Amp,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,257000000000.0,257000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Australia,Oceania,Richmond,2011.0,7/29/2021,2021.0,2021,10.0,,operating,"Felicis Ventures, Index Ventures, Blackbird Ventures",3.0,,False,False,False,2026-07,,,,257000000000.0,,,,,,,,,2021-07-29,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.364586642859493
Veho,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,299000000000.0,299000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Boulder,2016.0,12/21/2021,2021.0,2021,5.0,,operating,"General Catalyst, Origin Ventures, Fontinalis Partners",3.0,,False,True,False,2026-07,,,,299000000000.0,,,,,,,,,2021-12-21,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.51595413135496
TuJia,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,755000000000.0,755000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Beijing,2011.0,6/17/2015,2015.0,Pre-2021,4.0,,operating,"GGV Capital, QiMing Venture Partnersl",2.0,,False,False,False,2026-07,,,,755000000000.0,,,,,,,,,2015-06-17,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,21.128730945054574,20.4422283072133
XiaoZhu,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,572000000000.0,572000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Beijing,2012.0,11/1/2017,2017.0,Pre-2021,5.0,,operating,"Morningside Ventures, Capital Today, JOY Capital",3.0,,False,False,False,2026-07,,,,572000000000.0,,,,,,,,,2017-11-01,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,20.164649549344073
JOLLY Information Technology,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,96000000000.0,96000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Hangzhou,2008.0,5/29/2018,2018.0,Pre-2021,10.0,,operating,"Legend Capital, CDH Investments, Sequoia Capital China",3.0,,False,False,False,2026-07,,,,96000000000.0,,,,,,,,,2018-05-29,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,18.37985874943211
Yijiupi,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,511000000000.0,511000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Beijing,2014.0,9/20/2018,2018.0,Pre-2021,4.0,,operating,"Source Code Capital, Meituan Dianping, Tencent Holdings",3.0,,False,False,False,2026-07,,,,511000000000.0,,,,,,,,,2018-09-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,20.051880148167978
Cambridge Mobile Telematics,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,503000000000.0,503000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Insurance,Fintech,United States,North America,Cambridge,2010.0,12/19/2018,2018.0,Pre-2021,8.0,,operating,SoftBank Group,1.0,,False,False,False,2026-07,,,,503000000000.0,,,,,,,,,2018-12-19,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,1,False,False,False,21.128730945054574,20.036100728064014
Collective Health,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,719000000000.0,719000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,United States,North America,San Francisco,2013.0,6/17/2019,2019.0,Pre-2021,6.0,,operating,"New Enterprise Associates, Founders Fund, Google Ventures",3.0,,False,False,False,2026-07,,,,719000000000.0,,,,,,,,,2019-06-17,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,20.39337191568532
Zenoti,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,331000000000.0,331000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Bellevue,2010.0,12/15/2020,2020.0,Pre-2021,10.0,,operating,"Norwest Venture Partners, Accel, Tiger Global Management",3.0,,False,False,False,2026-07,,,,331000000000.0,,,,,,,,,2020-12-15,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.617628933341337
Snapdocs,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,253000000000.0,253000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,San Francisco,2012.0,5/25/2021,2021.0,2021,9.0,,operating,"Sequoia Capital, Y Combinator, F-Prime Capital",3.0,,True,False,False,2026-07,,,,253000000000.0,,,,,,,,,2021-05-25,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.348900046691796
Mofang Living,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,650000000000.0,650000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Shanghai,2009.0,4/13/2016,2016.0,Pre-2021,7.0,,operating,"Warburg Pincus, Aviation Industry Corporation of China",2.0,,False,False,False,2026-07,,,,650000000000.0,,,,,,,,,2016-04-13,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,21.128730945054574,20.292482920853956
Next Silicon,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,203000000000.0,203000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Israel,Asia,Tel Aviv,2018.0,6/14/2021,2021.0,2021,3.0,,operating,"Amiti Ventures, Playground Global, Aleph",3.0,,False,False,False,2026-07,,,,203000000000.0,,,,,,,,,2021-06-14,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.12871653700606
impact.com,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,261000000000.0,261000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,Santa Barbara,2008.0,7/13/2021,2021.0,2021,13.0,,operating,"Redpoint Ventures, Providence Equity Partners, Silversmith Capital Partners",3.0,,False,False,False,2026-07,,,,261000000000.0,,,,,,,,,2021-07-13,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.380030965286966
Changingedu,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,188000000000.0,188000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Shanghai,2014.0,10/30/2017,2017.0,Pre-2021,3.0,,operating,"Trustbridge Partners, IDG Capital, Sequoia Capital China",3.0,,False,False,False,2026-07,,,,188000000000.0,,,,,,,,,2017-10-30,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.051952520794224
DT Dream,unicorn_current,CB Insights unicorn list (2026-07),1.5,1500000000.0,267000000000.0,267000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,China,Asia,Hangzhou,2015.0,6/8/2017,2017.0,Pre-2021,2.0,,operating,"Alibaba Group, China Everbright Investment Management, Yinxinggu Capital",3.0,,False,False,False,2026-07,,,,267000000000.0,,,,,,,,,2017-06-08,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.128730945054574,19.402759216364522
Yipin Shengxian,unicorn_current,CB Insights unicorn list (2026-07),1.49,1490000000.0,658000000000.0,658000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Hefei,2017.0,3/11/2019,2019.0,Pre-2021,2.0,,operating,"Eastern Bell Capital, Capital Today, Longzhu Capital",3.0,,False,False,False,2026-07,,,,658000000000.0,,,,,,,,,2019-03-11,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.12204195690378,20.304715489289592
Bordrin Motors,unicorn_current,CB Insights unicorn list (2026-07),1.48,1480000000.0,362000000000.0,362000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,China,Asia,Shanghai,2016.0,6/3/2019,2019.0,Pre-2021,3.0,,operating,"China Grand Prosperity Investment, CSC Group",2.0,,False,False,False,2026-07,,,,362000000000.0,,,,,,,,,2019-06-03,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,21.115307924722433,19.707154769790044
Ledger,unicorn_current,CB Insights unicorn list (2026-07),1.47,1470000000.0,466000000000.0,466000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,France,Europe,Paris,2014.0,6/10/2021,2021.0,2021,7.0,,operating,"Digital Currency Group, Draper Esprit, Korelya Capital",3.0,,False,False,False,2026-07,,,,466000000000.0,,,,,,,,,2021-06-10,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.108528237737055,19.95969619208992
VTS,unicorn_current,CB Insights unicorn list (2026-07),1.47,1470000000.0,187000000000.0,187000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,New York,2012.0,5/7/2019,2019.0,Pre-2021,7.0,,operating,"Trinity Ventures, Fifth Wall Ventures, OpenView Venture Partners",3.0,,False,False,False,2026-07,,,,187000000000.0,,,,,,,,,2019-05-07,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.108528237737055,19.04661917481886
Shukun Technology,unicorn_current,CB Insights unicorn list (2026-07),1.46,1460000000.0,211000000000.0,211000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,China,Asia,Beijing,2017.0,8/16/2021,2021.0,2021,4.0,,operating,"Marathon Venture Partners, Huagai Capital, China Creation Ventures",3.0,,False,False,False,2026-07,,,,211000000000.0,,,,,,,,,2021-08-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.101702272666657,19.16736869144034
Loft,unicorn_current,CB Insights unicorn list (2026-07),1.46,1460000000.0,788000000000.0,788000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,Brazil,South America,Sao Paulo,2018.0,1/3/2020,2020.0,Pre-2021,2.0,,operating,"Monashees+, Andreessen Horowitz, QED Investors",3.0,,False,False,False,2026-07,,,,788000000000.0,,,,,,,,,2020-01-03,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.101702272666657,20.485008647822152
Aleo,unicorn_current,CB Insights unicorn list (2026-07),1.45,1450000000.0,228000000000.0,228000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2019.0,2/7/2022,2022.0,Post-2021,3.0,,operating,"Slow Ventures, Andreessen Horowitz, SoftBank Group",3.0,,False,False,False,2026-07,,,,228000000000.0,,,,,,,,,2022-02-07,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.094829393378895,19.244856186918714
Ouyeel,unicorn_current,CB Insights unicorn list (2026-07),1.45,1450000000.0,432000000000.0,432000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,China,Asia,Shanghai,2015.0,6/27/2019,2019.0,Pre-2021,4.0,,operating,Taigang Venture Capital,1.0,,False,False,False,2026-07,,,,432000000000.0,,,,,,,,,2019-06-27,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,1,False,False,False,21.094829393378895,19.883936146208384
Juma Peisong,unicorn_current,CB Insights unicorn list (2026-07),1.45,1450000000.0,281000000000.0,281000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,China,Asia,Chengdu,2011.0,11/26/2018,2018.0,Pre-2021,7.0,,operating,"Ding Xiang Capital, New Hope Fund, Sino-Ocean Capital",3.0,,False,False,False,2026-07,,,,281000000000.0,,,,,,,,,2018-11-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.094829393378895,19.45386522729802
Placer.ai,unicorn_current,CB Insights unicorn list (2026-07),1.45,1450000000.0,166000000000.0,166000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Los Altos,2016.0,1/12/2022,2022.0,Post-2021,6.0,,operating,"Fifth Wall Ventures, JBV Capital, Array Ventures",3.0,,False,False,False,2026-07,,,,166000000000.0,,,,,,,,,2022-01-12,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.094829393378895,18.927498346320817
Coocaa,unicorn_current,CB Insights unicorn list (2026-07),1.45,1450000000.0,218000000000.0,218000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,China,Asia,Shenzhen,2006.0,3/16/2018,2018.0,Pre-2021,12.0,,operating,"Baidu, Tencent Holdings",2.0,,False,False,False,2026-07,,,,218000000000.0,,,,,,,,,2018-03-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,21.094829393378895,19.200005620753362
Gymshark,unicorn_current,CB Insights unicorn list (2026-07),1.45,1450000000.0,262000000000.0,262000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Dover,2012.0,8/14/2020,2020.0,Pre-2021,8.0,,operating,General Atlantic,1.0,,False,False,False,2026-07,,,,262000000000.0,,,,,,,,,2020-08-14,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,1,False,False,False,21.094829393378895,19.38385506172537
Justworks,unicorn_current,CB Insights unicorn list (2026-07),1.43,1430000000.0,143000000000.0,143000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,New York,2012.0,1/28/2020,2020.0,Pre-2021,8.0,,operating,"Index Ventures, Thrive Capital, Bain Capital Ventures",3.0,,False,False,False,2026-07,,,,143000000000.0,,,,,,,,,2020-01-28,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,21.080940281218226,18.778355188224182
